6cd68222-4826-11ed-8335-e4a7a05869ec.jpg,['177 875 4712']
73f36289-4826-11ed-897d-e4a7a05869ec.jpg,['177 875 4712']
8540dfb6-4826-11ed-abe9-e4a7a05869ec.jpg,['177 875 4712']
c10923de-4869-11ed-805f-e4a7a05869ec.jpg,['177 875 4712']
354156b1-486a-11ed-9346-e4a7a05869ec.jpg,['177 875 4712']
8a555973-486c-11ed-b791-e4a7a05869ec.jpg,['00004 120']
87100efc-4949-11ed-9c9e-e4a7a05869ec.jpg,"[([[2, 8], [256, 8], [256, 56], [2, 56]], '{01867 197 25}', 0.477366407453449)]"
84a1b2e9-4952-11ed-9543-e4a7a05869ec.jpg,['01867 197 25']
bdaf5a7c-4954-11ed-807c-e4a7a05869ec.jpg,['01867 197 25']
